iter	MultiClass
175	0.02536272429
176	0.02514718759
177	0.02496648458
178	0.02477160147
179	0.02459354604
180	0.02443779429
181	0.02430355673
182	0.02417361994
183	0.02395947282
184	0.02375121192
185	0.02356133838
186	0.02341677942
187	0.02326870106
188	0.02307374991
189	0.02287995494
190	0.02277395544
191	0.02263989797
192	0.02246360941
193	0.02225760541
194	0.02208211513
195	0.0219320544
196	0.02180669728
197	0.02169554854
198	0.02152195804
199	0.02140100848
200	0.02128974238
201	0.02113704654
202	0.02103171639
203	0.02089074858
204	0.02075194506
205	0.02060240393
206	0.02048601675
207	0.02039650261
208	0.02029203025
209	0.0201841675
210	0.020061025
211	0.01989466781
212	0.01975533138
213	0.0196141317
214	0.01950930924
215	0.01939620706
216	0.01931318324
217	0.01918307925
218	0.0190610326
219	0.01897819344
220	0.01885241768
221	0.01874457025
222	0.01862307062
223	0.01855006819
224	0.01843960799
225	0.01833055618
226	0.01818776243
227	0.01809791305
228	0.01798325643
229	0.01787878871
230	0.0177695485
231	0.0176675427
232	0.01754998658
233	0.01746037623
234	0.01737516281
235	0.01726818584
236	0.01716750871
237	0.01707758053
238	0.01698886296
239	0.01690453634
240	0.01681688534
241	0.01671730056
242	0.01666452166
243	0.01657393612
244	0.01648742831
245	0.01639158313
246	0.01627969724
247	0.0162040993
248	0.01611903928
249	0.01603167096
250	0.01595311265
251	0.0158709718
252	0.01579368994
253	0.01575358774
254	0.01569024345
255	0.01562050372
256	0.0155506447
257	0.01546590265
258	0.01538107606
259	0.01529929952
260	0.01524872649
261	0.01517731947
262	0.01511012013
263	0.01504268808
264	0.0149626411
265	0.01489825136
266	0.01482150587
267	0.01475001007
268	0.01468886327
269	0.01461270018
270	0.01455267655
271	0.01447861248
272	0.01441837437
273	0.01434534815
274	0.01430029872
275	0.01424105472
276	0.01416367348
277	0.0140807651
278	0.01401095915
279	0.01394144854
280	0.01387237228
281	0.01380929963
282	0.01375863031
283	0.01369289793
284	0.0136514921
285	0.01357943906
286	0.01351447849
287	0.01347170621
288	0.01341613499
289	0.01335206803
290	0.01329375261
291	0.01323071044
292	0.0131685411
293	0.0131308445
294	0.01306944719
295	0.01302150821
296	0.01297707773
297	0.01292490536
298	0.01286144643
299	0.01281362809
300	0.01274209528
301	0.01268991643
302	0.0126371888
303	0.01258492069
304	0.01252839648
305	0.0124770351
306	0.01243845374
307	0.01239298832
308	0.01234949762
309	0.01231155962
310	0.01226391709
311	0.01222693607
312	0.01219466156
313	0.01213908537
314	0.01207589419
315	0.01202031451
316	0.01197895576
317	0.01192692648
318	0.01187904605
319	0.01183821702
320	0.01178475579
321	0.01173497274
322	0.01168563099
323	0.01163672451
324	0.01158912946
325	0.01154482759
326	0.01149709195
327	0.01146274063
328	0.01140626896
329	0.0113749387
330	0.01132918709
331	0.01129431112
332	0.01124350376
333	0.01120428616
334	0.011150606
335	0.01112272102
336	0.01108518872
337	0.0110572832
338	0.01103480721
339	0.01100769472
340	0.01096166689
341	0.01092217825
342	0.01088790396
343	0.01084690379
344	0.01080470023
345	0.01076284163
346	0.01071959033
347	0.01068294052
348	0.01064884908
349	0.01060969096
350	0.01057083117
351	0.01052908993
352	0.01049614574
353	0.01046528642
354	0.01044141491
355	0.01039996896
356	0.0103521139
357	0.01032364297
358	0.01029619151
359	0.0102724731
360	0.01024422158
361	0.01021756464
362	0.01019527834
363	0.0101581694
364	0.01012188631
365	0.0100929095
366	0.0100562328
367	0.01001835376
368	0.009985608881
369	0.009958063923
370	0.009936144997
371	0.009893325311
372	0.009861010639
373	0.009831427382
374	0.00980415217
375	0.009766969007
376	0.009737807566
377	0.009696653322
378	0.009670457816
379	0.009635541736
380	0.009616295487
381	0.009591559486
382	0.009558116508
383	0.009533119086
384	0.009499007729
385	0.009474934283
386	0.009443310817
387	0.009410642608
388	0.009381457099
389	0.009360250152
390	0.009332404574
391	0.009300945064
392	0.009273005974
393	0.009242450742
394	0.009218620985
395	0.009182675015
396	0.009143360746
397	0.009115801889
398	0.009093293201
399	0.009068742079
400	0.009032956163
401	0.009004130363
402	0.008978169027
403	0.008948729445
404	0.008923061115
405	0.008892147936
406	0.008858694458
407	0.008830884784
408	0.008803373708
409	0.008770338993
410	0.008742539491
411	0.008714639292
412	0.008683716685
413	0.008657216926
414	0.008644179614
415	0.008619518708
416	0.008598342004
417	0.008575544144
418	0.008547820411
419	0.008520279065
420	0.008496325536
421	0.008474087843
422	0.00845656325
423	0.008428782331
424	0.008407797561
425	0.00838072472
426	0.008360995012
427	0.008331444506
428	0.00831134459
429	0.008290405739
430	0.0082755024
431	0.008246521416
432	0.008225703878
433	0.00821154375
434	0.008189277613
435	0.008170402632
436	0.008145228275
437	0.008125101228
438	0.008109701624
439	0.008086136311
440	0.008064554179
441	0.008035492354
442	0.008012106782
443	0.007984937413
444	0.007960168832
445	0.007941857027
446	0.007919562252
447	0.007901797639
448	0.007886311411
449	0.007860820227
450	0.007838698751
451	0.007819172696
452	0.007795404906
453	0.007772123047
454	0.00775601584
455	0.007741286148
456	0.007724594003
457	0.007701875035
458	0.007684970728
459	0.007659207256
460	0.007641637548
461	0.007626924362
462	0.007608813983
463	0.007593213583
464	0.007577916805
465	0.007557235727
466	0.007534253152
467	0.007512182827
468	0.007493535385
469	0.007478528996
470	0.007458296433
471	0.007436536284
472	0.007413123759
473	0.007392434046
474	0.007371185951
475	0.007351552673
476	0.007330232009
477	0.0073169213
478	0.007298781596
479	0.007273714971
480	0.007253180925
481	0.007230941101
482	0.007212042814
483	0.007198546813
484	0.007182649018
485	0.007165941552
486	0.007152449367
487	0.007135538754
488	0.007122567133
489	0.007104180442
490	0.007090278309
491	0.007076207364
492	0.007061308539
493	0.00705147536
494	0.007035037591
495	0.007020853874
496	0.007009391582
497	0.006992837637
498	0.006979293346
499	0.006966199181
500	0.006950159448
501	0.00693624431
502	0.006924379835
503	0.00690422815
504	0.006890980945
505	0.006875290097
506	0.006862214191
507	0.006847731058
508	0.006835114518
509	0.006818204574
510	0.006806118578
511	0.006791913526
512	0.006773365692
513	0.006758202737
514	0.006744968417
515	0.006728497915
516	0.006715974169
517	0.006702645454
518	0.006683944085
519	0.006669358636
520	0.006657906636
521	0.006639121932
522	0.006622351507
523	0.006610944243
524	0.006592430131
525	0.006579971643
526	0.006568653382
527	0.006556897915
528	0.006540687051
529	0.006525902115
530	0.006510651395
531	0.006498813153
532	0.006485951444
533	0.006470720923
534	0.006459620758
535	0.006444612862
536	0.006429704778
537	0.006418057692
538	0.006404253486
539	0.006391428442
540	0.006378410681
541	0.006363914988
542	0.006350522524
543	0.006337720048
544	0.006320661213
545	0.006309919169
546	0.00629877343
547	0.006287271478
548	0.006276462993
549	0.006266015469
550	0.006257926495
551	0.006249135179
552	0.006235551452
553	0.006219845015
554	0.006209448386
555	0.006196603828
556	0.006183010635
557	0.006173450157
558	0.006161650962
559	0.006146890628
560	0.006129046148
561	0.006118632861
562	0.006104839699
563	0.006092515731
564	0.006080297683
565	0.006073215691
566	0.006061023756
567	0.006049359135
568	0.00603774454
569	0.006027459658
570	0.006018694315
571	0.00601030282
572	0.005997189921
573	0.005988223772
574	0.005978220565
575	0.005968718173
576	0.005957575241
577	0.005942032347
578	0.005931390727
579	0.005916559943
580	0.00590337049
581	0.005892523557
582	0.005881790253
583	0.00587276395
584	0.00586033942
585	0.005847825811
586	0.005839665913
587	0.005831150681
588	0.005822840328
589	0.005809147777
590	0.005800435077
591	0.005787473783
592	0.005780244701
593	0.005771965057
594	0.005762812014
595	0.005752409743
596	0.005741465107
597	0.005733716427
598	0.005725788869
599	0.005716382588
600	0.005708387001
601	0.005698820593
602	0.005686709801
603	0.005674935905
604	0.005667171533
605	0.005656361193
606	0.005647494912
607	0.005635057858
608	0.005627302395
609	0.005614960681
610	0.005606139996
611	0.005594534301
612	0.005585240982
613	0.005575620397
614	0.005564430876
615	0.005551220263
616	0.005538754949
617	0.005531267355
618	0.005518257683
619	0.005509936286
620	0.005503322153
621	0.005493165402
622	0.005483359638
623	0.005473489201
624	0.005462794561
625	0.005455704401
626	0.005443000287
627	0.005432192149
628	0.005424802091
629	0.005414077173
630	0.005406182267
631	0.005395026299
632	0.005381894624
633	0.005372809898
634	0.005362291574
635	0.005352855047
636	0.005345723802
637	0.005338468335
638	0.005329020235
639	0.005323145865
640	0.005313753234
641	0.005303824704
642	0.005294451137
643	0.005282623627
644	0.005272347752
645	0.005261490907
646	0.005254583944
647	0.00524543005
648	0.00523694339
649	0.005227153712
650	0.005217207443
651	0.005208434774
652	0.005198642139
653	0.005189564988
654	0.005180981894
655	0.005171409891
656	0.005160985144
657	0.005155608665
658	0.00514818198
659	0.00513853771
660	0.00512788289
661	0.005119161361
662	0.005107336907
663	0.005098687744
664	0.005090540182
665	0.005080671415
666	0.0050728005
667	0.005066897019
668	0.005057541197
669	0.005048235771
670	0.005040483549
671	0.005032059022
672	0.005023957755
673	0.005014774019
674	0.005008113895
675	0.005000730017
676	0.004991232329
677	0.004982972316
678	0.0049729584
679	0.004966414287
680	0.004957584185
681	0.004950698018
682	0.004943888642
683	0.004937847467
684	0.004928600949
685	0.004921877081
686	0.004912678667
687	0.004904947948
688	0.004895477157
689	0.004888083108
690	0.004879395001
691	0.004872712639
692	0.004866908627
693	0.004858774589
694	0.004853822688
695	0.004846552708
696	0.004840294673
697	0.004832025523
698	0.004826242265
699	0.004819585719
700	0.00481187783
701	0.004804017777
702	0.004797190344
703	0.004791776857
704	0.004784446493
705	0.004776408427
706	0.004770154181
707	0.004762471604
708	0.004755991273
709	0.004747740753
710	0.004742893697
711	0.004737280329
712	0.004729271423
713	0.004720635778
714	0.004712187214
715	0.004706753223
716	0.004699243386
717	0.004692335628
718	0.004686179659
719	0.004676254898
720	0.004670159898
721	0.0046647315
722	0.004659351955
723	0.004653753057
724	0.004646733277
725	0.004640508057
726	0.00463432293
727	0.004626439591
728	0.004620613154
729	0.00461475327
730	0.004609526734
731	0.004603986682
732	0.004596292871
733	0.004590663172
734	0.004584050268
735	0.004578131157
736	0.004573700567
737	0.004566761001
738	0.004561192424
739	0.004554529455
740	0.004547215445
741	0.00454146411
742	0.004534043044
743	0.004528961895
744	0.004523445376
745	0.004517765704
746	0.004509092308
747	0.004502348675
748	0.004495594889
749	0.00448889345
750	0.004481035578
751	0.004474393358
752	0.004469166158
753	0.004460589944
754	0.004452065332
755	0.004445950135
756	0.004440483879
757	0.004433454531
758	0.004428070088
759	0.004420692453
760	0.004415124691
761	0.00440862844
762	0.004401533729
763	0.004392999904
764	0.004386946083
765	0.004379421807
766	0.00437194645
767	0.004365771344
768	0.00436051176
769	0.004355454
770	0.004348568083
771	0.004342456524
772	0.004335253724
773	0.004329189811
774	0.004324811281
775	0.004317968594
776	0.004311100414
777	0.004304694469
778	0.00429844879
779	0.004294257238
780	0.004287391264
781	0.004280206062
782	0.004276295829
783	0.004270682417
784	0.00426293922
785	0.004255839981
786	0.004249218474
787	0.004243711435
788	0.004239537258
789	0.004233986826
790	0.00422743433
791	0.004219847168
792	0.004213338492
793	0.004209439333
794	0.004201889308
795	0.004195668096
796	0.004190348388
797	0.004182868661
798	0.004177298796
799	0.004172201313
800	0.004166825369
801	0.004160480339
802	0.004154801177
803	0.004148064036
804	0.004143312964
805	0.004138379167
806	0.004134057887
807	0.00412790917
808	0.004120957187
809	0.004116317108
810	0.00411069888
811	0.00410538725
812	0.004101617534
813	0.004094937913
814	0.004090237673
815	0.004085076167
816	0.004079763703
817	0.004075276177
818	0.004067960467
819	0.004061910029
820	0.004058215602
821	0.004053694838
822	0.004048246556
823	0.004044410708
824	0.004038027896
825	0.004031663631
826	0.00402722471
827	0.004021726171
828	0.004016364896
829	0.004009820995
830	0.004005329448
831	0.004000301545
832	0.003994560074
833	0.003988588396
834	0.003983858505
835	0.003979514409
836	0.003974264508
837	0.003969523059
838	0.003965298982
839	0.003960192121
840	0.003955952453
841	0.0039525077
842	0.003947918018
843	0.003943653001
844	0.003938374853
845	0.003933746323
846	0.003928082037
847	0.003924484751
848	0.003920323029
849	0.003915710868
850	0.003910625698
851	0.003904733249
852	0.003900751395
853	0.003896505944
854	0.003892663393
855	0.003888051743
856	0.003881910526
857	0.003876166782
858	0.003870351616
859	0.003866065142
860	0.003859647099
861	0.003855735426
862	0.003851666475
863	0.003848027855
864	0.003843928302
865	0.003839581205
866	0.003835292809
867	0.003831486355
868	0.003827569064
869	0.003824501847
870	0.003819095948
871	0.003813753855
872	0.003809190619
873	0.003806025863
874	0.003799802682
875	0.003796207717
876	0.003791376934
877	0.00378563392
878	0.003781220887
879	0.003776476895
880	0.003772590004
881	0.003767859002
882	0.003762658128
883	0.003758518581
884	0.003753718627
885	0.003748219618
886	0.003743067346
887	0.003738594232
888	0.003732875941
889	0.003729899375
890	0.003723758
891	0.00371812748
892	0.003713064707
893	0.003708490662
894	0.003703564
895	0.003700110705
896	0.003697087605
897	0.003690983875
898	0.003686668357
899	0.003681718743
900	0.00367645466
901	0.003670922769
902	0.003665987409
903	0.003660217574
904	0.003656375884
905	0.003651940215
906	0.003647495681
907	0.00364214051
908	0.003636969705
909	0.003631815349
910	0.003628531842
911	0.003625661987
912	0.003619869433
913	0.003615300526
914	0.003611778197
915	0.003606209814
916	0.003600637666
917	0.003596097546
918	0.003591521772
919	0.003588039475
920	0.003584041508
921	0.003579191441
922	0.003575259237
923	0.003570449752
924	0.003567984732
925	0.003562528904
926	0.003558320093
927	0.003555192903
928	0.003551267524
929	0.00354786396
930	0.003544240483
931	0.003538962241
932	0.003534409128
933	0.003530265813
934	0.003527237963
935	0.003523661872
936	0.003520927568
937	0.003517285041
938	0.003511066401
939	0.003508083499
940	0.003503572119
941	0.003499682173
942	0.003496088846
943	0.00349302107
944	0.003488268633
945	0.003482908822
946	0.003477841606
947	0.003474299963
948	0.00346912134
949	0.003465891675
950	0.0034607475
951	0.003456382461
952	0.003452604756
953	0.003449613892
954	0.003445666676
955	0.003441025275
956	0.003435731039
957	0.00343181584
958	0.003428929513
959	0.003424613604
960	0.003422233155
961	0.003417675548
962	0.003414630715
963	0.00341158195
964	0.003408591757
965	0.003405562483
966	0.003401132238
967	0.003398047911
968	0.003393763784
969	0.003390279028
970	0.003386065252
971	0.003382873334
972	0.003379760936
973	0.003376593329
974	0.003372045176
975	0.00336850665
976	0.003363897927
977	0.003359528862
978	0.003356586734
979	0.003352200646
980	0.003348183065
981	0.003345117512
982	0.003342735484
983	0.003338638916
984	0.003335523833
985	0.003330150706
986	0.003326674293
987	0.003323685843
988	0.003320223475
989	0.003317642007
990	0.003314311411
991	0.003311213032
992	0.003307852893
993	0.003305855669
994	0.003302230768
995	0.00329878295
996	0.003295173871
997	0.003290335945
998	0.003286255413
999	0.00328360926
